timestamp,gpu_index,memory_total_mb,memory_used_mb,utilization_gpu_pct,power_w,scheduler,elapsed_minutes
1783976259.0368364,7,40960,31789,87,269.13,sjf,113.91728060642878
1783976264.1655142,3,40960,33007,87,248.95,sjf,114.00275857051214
1783976264.1655142,4,40960,31807,86,265.14,sjf,114.00275857051214
1783976264.1655142,5,40960,31367,0,195.77,sjf,114.00275857051214
1783976264.1655142,6,40960,31761,86,251.78,sjf,114.00275857051214
1783976264.1655142,7,40960,31789,86,267.03,sjf,114.00275857051214
1783976269.3147695,3,40960,33007,86,240.62,sjf,114.08857949177424
1783976269.3147695,4,40960,31807,88,269.29,sjf,114.08857949177424
1783976269.3147695,5,40960,31367,85,267.58,sjf,114.08857949177424
1783976269.3147695,6,40960,31761,87,252.32,sjf,114.08857949177424
1783976269.3147695,7,40960,31789,86,271.82,sjf,114.08857949177424
1783976274.4445972,3,40960,33007,87,245.69,sjf,114.17407662073771
1783976274.4445972,4,40960,31807,88,267.23,sjf,114.17407662073771
1783976274.4445972,5,40960,31367,36,105.08,sjf,114.17407662073771
1783976274.4445972,6,40960,31761,39,210.36,sjf,114.17407662073771
1783976274.4445972,7,40960,31789,87,275.07,sjf,114.17407662073771
1783976279.582183,3,40960,33007,87,245.94,sjf,114.25970304807028
1783976279.582183,4,40960,31807,89,271.33,sjf,114.25970304807028
1783976279.582183,5,40960,31367,21,103.15,sjf,114.25970304807028
1783976279.582183,6,40960,31761,92,271.49,sjf,114.25970304807028
1783976279.582183,7,40960,31789,88,107.85,sjf,114.25970304807028
1783976284.7150164,3,40960,33007,88,255.8,sjf,114.34525027275086
1783976284.7150164,4,40960,31807,89,272.6,sjf,114.34525027275086
1783976284.7150164,5,40960,31367,86,274.69,sjf,114.34525027275086
1783976284.7150164,6,40960,31761,89,254.75,sjf,114.34525027275086
1783976284.7150164,7,40960,31789,88,281.27,sjf,114.34525027275086
1783976289.844131,3,40960,33007,88,246.93,sjf,114.43073551654815
1783976289.844131,4,40960,31807,89,271.72,sjf,114.43073551654815
1783976289.844131,5,40960,31367,91,287.76,sjf,114.43073551654815
1783976289.844131,6,40960,31761,92,268.3,sjf,114.43073551654815
1783976289.844131,7,40960,31789,90,287.15,sjf,114.43073551654815
1783976294.9719155,3,40960,33007,88,248.08,sjf,114.51619859139124
1783976294.9719155,4,40960,31807,89,271.72,sjf,114.51619859139124
