timestamp,gpu_index,memory_total_mb,memory_used_mb,utilization_gpu_pct,power_w,rate_label,scheduler,elapsed_minutes
1784002920.6699836,5,40960,31783,85,270.23,0.13,fcfs,155.9944997270902
1784002920.6699836,6,40960,32165,11,87.73,0.13,fcfs,155.9944997270902
1784002920.6699836,7,40960,32165,85,275.66,0.13,fcfs,155.9944997270902
1784002925.7941108,3,40960,31367,92,261.14,0.13,fcfs,156.0799018462499
1784002925.7941108,4,40960,31367,88,269.34,0.13,fcfs,156.0799018462499
1784002925.7941108,5,40960,31783,86,273.26,0.13,fcfs,156.0799018462499
1784002925.7941108,6,40960,32165,99,267.42,0.13,fcfs,156.0799018462499
1784002925.7941108,7,40960,32165,87,277.7,0.13,fcfs,156.0799018462499
1784002930.927292,3,40960,31367,88,264.33,0.13,fcfs,156.1654548684756
1784002930.927292,4,40960,31367,0,97.09,0.13,fcfs,156.1654548684756
1784002930.927292,5,40960,31783,84,266.69,0.13,fcfs,156.1654548684756
1784002930.927292,6,40960,32165,91,262.98,0.13,fcfs,156.1654548684756
1784002930.927292,7,40960,32165,86,275.07,0.13,fcfs,156.1654548684756
1784002936.0579932,3,40960,31367,92,263.79,0.13,fcfs,156.25096655289332
1784002936.0579932,4,40960,31367,38,400.9,0.13,fcfs,156.25096655289332
1784002936.0579932,5,40960,31783,85,272.93,0.13,fcfs,156.25096655289332
1784002936.0579932,6,40960,32165,86,257.11,0.13,fcfs,156.25096655289332
1784002936.0579932,7,40960,32165,88,281.27,0.13,fcfs,156.25096655289332
1784002941.2312367,3,40960,31367,92,263.18,0.13,fcfs,156.33718727827073
1784002941.2312367,4,40960,31367,90,275.87,0.13,fcfs,156.33718727827073
1784002941.2312367,5,40960,31783,88,284.18,0.13,fcfs,156.33718727827073
1784002941.2312367,6,40960,32165,87,253.87,0.13,fcfs,156.33718727827073
1784002941.2312367,7,40960,32165,88,282.16,0.13,fcfs,156.33718727827073
1784002946.3581104,3,40960,31367,92,268.79,0.13,fcfs,156.4226351737976
1784002946.3581104,4,40960,31367,100,280.91,0.13,fcfs,156.4226351737976
1784002946.3581104,5,40960,31783,88,287.17,0.13,fcfs,156.4226351737976
1784002946.3581104,6,40960,32165,0,88.0,0.13,fcfs,156.4226351737976
1784002946.3581104,7,40960,32165,89,281.56,0.13,fcfs,156.4226351737976
1784002951.4893436,3,40960,31367,92,269.4,0.13,fcfs,156.50815572738648
1784002951.4893436,4,40960,31367,90,285.05,0.13,fcfs,156.50815572738648
1784002951.4893436,5,40960,31783,88,280.65,0.13,fcfs,156.50815572738648
1784002951.4893436,6,40960,32165,88,252.66,0.13,fcfs,156.50815572738648
1784002951.4893436,7,40960,32165,89,280.39,0.13,fcfs,156.50815572738648
1784002956.6310568,3,40960,31367,93,266.43,0.13,fcfs,156.5938509464264
1784002956.6310568,4,40960,31367,90,283.01,0.13,fcfs,156.5938509464264
1784002956.6310568,5,40960,31783,88,277.68,0.13,fcfs,156.5938509464264
1784002956.6310568,6,40960,32165,65,232.92,0.13,fcfs,156.5938509464264
1784002956.6310568,7,40960,32165,86,279.18,0.13,fcfs,156.5938509464264
1784002961.7618573,3,40960,31367,92,263.51,0.13,fcfs,156.67936428785325
1784002961.7618573,4,40960,31367,91,283.61,0.13,fcfs,156.67936428785325
1784002961.7618573,5,40960,31783,100,405.15,0.13,fcfs,156.67936428785325
1784002961.7618573,6,40960,32165,87,88.52,0.13,fcfs,156.67936428785325
1784002961.7618573,7,40960,32165,83,261.76,0.13,fcfs,156.67936428785325
1784002966.893864,3,40960,31367,94,265.88,0.13,fcfs,156.76489773193995
1784002966.893864,4,40960,31367,85,264.25,0.13,fcfs,156.76489773193995
1784002966.893864,5,40960,31783,85,268.79,0.13,fcfs,156.76489773193995
1784002966.893864,6,40960,32165,89,252.32,0.13,fcfs,156.76489773193995
1784002966.893864,7,40960,32165,82,270.61,0.13,fcfs,156.76489773193995
1784002972.0275457,3,40960,31367,94,269.68,0.13,fcfs,156.85045909484228
1784002972.0275457,4,40960,31367,85,105.13,0.13,fcfs,156.85045909484228
1784002972.0275457,5,40960,31783,87,279.72,0.13,fcfs,156.85045909484228
1784002972.0275457,6,40960,32165,87,253.8,0.13,fcfs,156.85045909484228
1784002972.0275457,7,40960,32165,79,259.39,0.13,fcfs,156.85045909484228
1784002977.160215,3,40960,31367,94,272.65,0.13,fcfs,156.93600358168285
1784002977.160215,4,40960,31367,86,261.53,0.13,fcfs,156.93600358168285
1784002977.160215,5,40960,31783,25,109.39,0.13,fcfs,156.93600358168285
1784002977.160215,6,40960,32165,87,254.67,0.13,fcfs,156.93600358168285
1784002977.160215,7,40960,32165,82,199.23,0.13,fcfs,156.93600358168285
1784002982.3095672,3,40960,31367,94,269.4,0.13,fcfs,157.02182612021764
1784002982.3095672,4,40960,31367,85,259.83,0.13,fcfs,157.02182612021764
1784002982.3095672,5,40960,31783,86,277.07,0.13,fcfs,157.02182612021764
1784002982.3095672,6,40960,32165,87,255.02,0.13,fcfs,157.02182612021764
1784002982.3095672,7,40960,32165,80,263.85,0.13,fcfs,157.02182612021764
1784002987.437569,3,40960,31367,94,273.86,0.13,fcfs,157.10729281504948
1784002987.437569,4,40960,31367,85,263.03,0.13,fcfs,157.10729281504948
1784002987.437569,5,40960,31783,85,276.19,0.13,fcfs,157.10729281504948
1784002987.437569,6,40960,32165,87,253.0,0.13,fcfs,157.10729281504948
1784002987.437569,7,40960,32165,82,259.4,0.13,fcfs,157.10729281504948
1784002992.56823,3,40960,31367,94,272.05,0.13,fcfs,157.1928038318952
1784002992.56823,4,40960,31367,0,415.9,0.13,fcfs,157.1928038318952
1784002992.56823,5,40960,31783,0,108.24,0.13,fcfs,157.1928038318952
1784002992.56823,6,40960,32165,87,254.07,0.13,fcfs,157.1928038318952
1784002992.56823,7,40960,32165,83,266.76,0.13,fcfs,157.1928038318952
1784002997.6918688,3,40960,31367,0,90.74,0.13,fcfs,157.27819781303407
1784002997.6918688,4,40960,31367,87,273.44,0.13,fcfs,157.27819781303407
1784002997.6918688,5,40960,31783,86,277.96,0.13,fcfs,157.27819781303407
1784002997.6918688,6,40960,32165,87,257.03,0.13,fcfs,157.27819781303407
1784002997.6918688,7,40960,32165,55,110.38,0.13,fcfs,157.27819781303407
1784003002.814973,3,40960,31367,95,278.55,0.13,fcfs,157.36358288526534
1784003002.814973,4,40960,31367,0,98.96,0.13,fcfs,157.36358288526534
1784003002.814973,5,40960,31783,84,276.75,0.13,fcfs,157.36358288526534
1784003002.814973,6,40960,32165,87,254.67,0.13,fcfs,157.36358288526534
1784003002.814973,7,40960,32165,24,110.82,0.13,fcfs,157.36358288526534
1784003007.9379323,3,40960,31367,95,279.48,0.13,fcfs,157.44896553754808
1784003007.9379323,4,40960,31367,85,262.21,0.13,fcfs,157.44896553754808
1784003007.9379323,5,40960,31783,84,275.03,0.13,fcfs,157.44896553754808
1784003007.9379323,6,40960,32165,89,258.25,0.13,fcfs,157.44896553754808
1784003007.9379323,7,40960,32165,83,273.58,0.13,fcfs,157.44896553754808
1784003013.0713227,3,40960,31367,95,278.61,0.13,fcfs,157.53452204465867
1784003013.0713227,4,40960,31367,85,262.48,0.13,fcfs,157.53452204465867
1784003013.0713227,5,40960,31783,83,275.03,0.13,fcfs,157.53452204465867
1784003013.0713227,6,40960,32165,89,260.01,0.13,fcfs,157.53452204465867
1784003013.0713227,7,40960,32165,84,277.7,0.13,fcfs,157.53452204465867
1784003018.2072916,3,40960,31367,95,279.48,0.13,fcfs,157.62012152671815
1784003018.2072916,4,40960,31367,86,272.27,0.13,fcfs,157.62012152671815
1784003018.2072916,5,40960,31783,86,281.53,0.13,fcfs,157.62012152671815
1784003018.2072916,6,40960,32165,89,257.71,0.13,fcfs,157.62012152671815
1784003018.2072916,7,40960,32165,86,281.88,0.13,fcfs,157.62012152671815
1784003023.3428912,3,40960,31367,95,280.09,0.13,fcfs,157.70571485360463
1784003023.3428912,4,40960,31367,87,274.1,0.13,fcfs,157.70571485360463
1784003023.3428912,5,40960,31783,87,279.44,0.13,fcfs,157.70571485360463
1784003023.3428912,6,40960,32165,89,264.46,0.13,fcfs,157.70571485360463
1784003023.3428912,7,40960,32165,87,277.7,0.13,fcfs,157.70571485360463
1784003028.4752402,3,40960,31367,96,281.52,0.13,fcfs,157.79125400384268
1784003028.4752402,4,40960,31367,88,274.98,0.13,fcfs,157.79125400384268
1784003028.4752402,5,40960,31783,87,278.28,0.13,fcfs,157.79125400384268
1784003028.4752402,6,40960,32165,89,260.07,0.13,fcfs,157.79125400384268
1784003028.4752402,7,40960,32165,87,287.48,0.13,fcfs,157.79125400384268
1784003033.6051118,3,40960,31367,75,107.08,0.13,fcfs,157.87675186395646
1784003033.6051118,4,40960,31367,88,274.38,0.13,fcfs,157.87675186395646
1784003033.6051118,5,40960,31783,87,283.59,0.13,fcfs,157.87675186395646
1784003033.6051118,6,40960,32165,90,264.46,0.13,fcfs,157.87675186395646
1784003033.6051118,7,40960,32165,87,277.11,0.13,fcfs,157.87675186395646
1784003038.7359104,3,40960,31367,0,90.74,0.13,fcfs,157.96226517359415
1784003038.7359104,4,40960,31367,88,277.91,0.13,fcfs,157.96226517359415
1784003038.7359104,5,40960,31783,88,282.74,0.13,fcfs,157.96226517359415
1784003038.7359104,6,40960,32165,90,261.21,0.13,fcfs,157.96226517359415
1784003038.7359104,7,40960,32165,87,285.42,0.13,fcfs,157.96226517359415
1784003043.8682585,3,40960,31367,0,295.73,0.13,fcfs,158.0478043079376
1784003043.8682585,4,40960,31367,88,272.27,0.13,fcfs,158.0478043079376
1784003043.8682585,5,40960,31783,87,286.55,0.13,fcfs,158.0478043079376
1784003043.8682585,6,40960,32165,90,265.94,0.13,fcfs,158.0478043079376
1784003043.8682585,7,40960,32165,87,279.18,0.13,fcfs,158.0478043079376
1784003048.9981492,3,40960,31367,85,251.92,0.13,fcfs,158.13330248594283
1784003048.9981492,4,40960,31367,84,100.47,0.13,fcfs,158.13330248594283
1784003048.9981492,5,40960,31783,60,114.31,0.13,fcfs,158.13330248594283
1784003048.9981492,6,40960,32165,96,270.94,0.13,fcfs,158.13330248594283
1784003048.9981492,7,40960,32165,87,284.22,0.13,fcfs,158.13330248594283
1784003054.1203809,3,40960,31367,93,271.16,0.13,fcfs,158.2186730146408
1784003054.1203809,4,40960,31367,88,278.24,0.13,fcfs,158.2186730146408
1784003054.1203809,5,40960,31783,84,277.07,0.13,fcfs,158.2186730146408
1784003054.1203809,6,40960,32165,91,264.46,0.13,fcfs,158.2186730146408
1784003054.1203809,7,40960,32165,83,274.19,0.13,fcfs,158.2186730146408
1784003059.2499774,3,40960,31367,90,262.84,0.13,fcfs,158.30416628917058
1784003059.2499774,4,40960,31367,90,280.03,0.13,fcfs,158.30416628917058
1784003059.2499774,5,40960,31783,87,285.96,0.13,fcfs,158.30416628917058
1784003059.2499774,6,40960,32165,92,91.85,0.13,fcfs,158.30416628917058
1784003059.2499774,7,40960,32165,84,282.17,0.13,fcfs,158.30416628917058
1784003064.3952389,3,40960,31367,88,261.42,0.13,fcfs,158.38992064793905
1784003064.3952389,4,40960,31367,90,285.05,0.13,fcfs,158.38992064793905
1784003064.3952389,5,40960,31783,87,283.3,0.13,fcfs,158.38992064793905
1784003064.3952389,6,40960,32165,92,273.29,0.13,fcfs,158.38992064793905
1784003064.3952389,7,40960,32165,87,280.67,0.13,fcfs,158.38992064793905
1784003069.5255806,3,40960,31367,88,258.17,0.13,fcfs,158.4754263440768
1784003069.5255806,4,40960,31367,90,286.56,0.13,fcfs,158.4754263440768
1784003069.5255806,5,40960,31783,88,288.94,0.13,fcfs,158.4754263440768
1784003069.5255806,6,40960,32165,2,93.06,0.13,fcfs,158.4754263440768
1784003069.5255806,7,40960,32165,89,287.78,0.13,fcfs,158.4754263440768
1784003074.6722353,3,40960,31367,88,261.42,0.13,fcfs,158.56120392084122
1784003074.6722353,4,40960,31367,91,284.5,0.13,fcfs,158.56120392084122
1784003074.6722353,5,40960,31783,87,292.23,0.13,fcfs,158.56120392084122
1784003074.6722353,6,40960,32165,92,265.94,0.13,fcfs,158.56120392084122
1784003074.6722353,7,40960,32165,86,279.79,0.13,fcfs,158.56120392084122
1784003079.8087308,3,40960,31367,0,90.74,0.13,fcfs,158.64681218067804
1784003079.8087308,4,40960,31367,91,294.58,0.13,fcfs,158.64681218067804
1784003079.8087308,5,40960,31783,88,289.55,0.13,fcfs,158.64681218067804
1784003079.8087308,6,40960,32165,90,261.49,0.13,fcfs,158.64681218067804
1784003079.8087308,7,40960,32165,83,275.06,0.13,fcfs,158.64681218067804
1784003084.9343052,3,40960,31367,86,258.44,0.13,fcfs,158.73223841985066
1784003084.9343052,4,40960,31367,33,406.06,0.13,fcfs,158.73223841985066
1784003084.9343052,5,40960,31783,73,113.59,0.13,fcfs,158.73223841985066
1784003084.9343052,6,40960,32165,91,267.97,0.13,fcfs,158.73223841985066
1784003084.9343052,7,40960,32165,77,269.73,0.13,fcfs,158.73223841985066
1784003090.084111,3,40960,31367,86,250.98,0.13,fcfs,158.8180685162544
1784003090.084111,4,40960,31367,0,102.47,0.13,fcfs,158.8180685162544
1784003090.084111,5,40960,31783,91,304.67,0.13,fcfs,158.8180685162544
1784003090.084111,6,40960,32165,91,270.06,0.13,fcfs,158.8180685162544
1784003090.084111,7,40960,32165,81,271.77,0.13,fcfs,158.8180685162544
1784003095.2100255,3,40960,31367,86,251.08,0.13,fcfs,158.9035004258156
1784003095.2100255,4,40960,31367,92,296.97,0.13,fcfs,158.9035004258156
1784003095.2100255,5,40960,31783,92,309.06,0.13,fcfs,158.9035004258156
1784003095.2100255,6,40960,32165,92,271.26,0.13,fcfs,158.9035004258156
1784003095.2100255,7,40960,32165,84,282.14,0.13,fcfs,158.9035004258156
1784003100.3549855,3,40960,31367,95,406.27,0.13,fcfs,158.98924975792568
1784003100.3549855,4,40960,31367,84,265.2,0.13,fcfs,158.98924975792568
1784003100.3549855,5,40960,31783,85,275.62,0.13,fcfs,158.98924975792568
1784003100.3549855,6,40960,32165,88,255.63,0.13,fcfs,158.98924975792568
1784003100.3549855,7,40960,32165,85,280.11,0.13,fcfs,158.98924975792568
1784003105.5132043,3,40960,31367,93,262.97,0.13,fcfs,159.07522007226945
1784003105.5132043,4,40960,31367,84,265.49,0.13,fcfs,159.07522007226945
1784003105.5132043,5,40960,31783,85,274.47,0.13,fcfs,159.07522007226945
1784003105.5132043,6,40960,32165,89,255.38,0.13,fcfs,159.07522007226945
1784003105.5132043,7,40960,32165,86,276.26,0.13,fcfs,159.07522007226945
1784003110.6536689,3,40960,31367,60,87.39,0.13,fcfs,159.16089448134105
1784003110.6536689,4,40960,31367,85,257.11,0.13,fcfs,159.16089448134105
1784003110.6536689,5,40960,31783,86,138.2,0.13,fcfs,159.16089448134105
1784003110.6536689,6,40960,32165,87,247.95,0.13,fcfs,159.16089448134105
1784003110.6536689,7,40960,32165,61,104.66,0.13,fcfs,159.16089448134105
1784003115.778446,3,40960,31367,93,265.6,0.13,fcfs,159.24630743265152
1784003115.778446,4,40960,31367,68,93.31,0.13,fcfs,159.24630743265152
1784003115.778446,5,40960,31783,89,271.49,0.13,fcfs,159.24630743265152
1784003115.778446,6,40960,32165,87,248.28,0.13,fcfs,159.24630743265152
1784003115.778446,7,40960,32165,82,257.04,0.13,fcfs,159.24630743265152
1784003120.913782,3,40960,31367,95,270.0,0.13,fcfs,159.33189636468887
1784003120.913782,4,40960,31367,86,254.21,0.13,fcfs,159.33189636468887
1784003120.913782,5,40960,31783,92,279.48,0.13,fcfs,159.33189636468887
1784003120.913782,6,40960,32165,88,253.89,0.13,fcfs,159.33189636468887
1784003120.913782,7,40960,32165,84,255.61,0.13,fcfs,159.33189636468887
1784003126.0552633,3,40960,31367,88,246.67,0.13,fcfs,159.41758772134781
1784003126.0552633,4,40960,31367,89,259.83,0.13,fcfs,159.41758772134781
1784003126.0552633,5,40960,31783,88,265.55,0.13,fcfs,159.41758772134781
1784003126.0552633,6,40960,32165,88,250.03,0.13,fcfs,159.41758772134781
1784003126.0552633,7,40960,32165,81,252.92,0.13,fcfs,159.41758772134781
1784003131.1879268,3,40960,31367,89,248.37,0.13,fcfs,159.50313211282094
1784003131.1879268,4,40960,31367,88,255.08,0.13,fcfs,159.50313211282094
1784003131.1879268,5,40960,31783,87,261.96,0.13,fcfs,159.50313211282094
1784003131.1879268,6,40960,32165,36,265.06,0.13,fcfs,159.50313211282094
1784003131.1879268,7,40960,32165,81,251.15,0.13,fcfs,159.50313211282094
1784003136.3191829,3,40960,31367,84,236.21,0.13,fcfs,159.58865304787955
1784003136.3191829,4,40960,31367,84,253.5,0.13,fcfs,159.58865304787955
1784003136.3191829,5,40960,31783,88,272.93,0.13,fcfs,159.58865304787955
1784003136.3191829,6,40960,32165,87,244.69,0.13,fcfs,159.58865304787955
1784003136.3191829,7,40960,32165,81,248.71,0.13,fcfs,159.58865304787955
1784003141.4490547,3,40960,31367,85,240.35,0.13,fcfs,159.67415091196696
1784003141.4490547,4,40960,31367,85,253.84,0.13,fcfs,159.67415091196696
1784003141.4490547,5,40960,31783,89,270.83,0.13,fcfs,159.67415091196696
1784003141.4490547,6,40960,32165,87,244.36,0.13,fcfs,159.67415091196696
1784003141.4490547,7,40960,32165,81,247.56,0.13,fcfs,159.67415091196696
1784003146.5827131,3,40960,31367,85,240.35,0.13,fcfs,159.75971188545228
1784003146.5827131,4,40960,31367,13,262.75,0.13,fcfs,159.75971188545228
1784003146.5827131,5,40960,31783,89,273.21,0.13,fcfs,159.75971188545228
1784003146.5827131,6,40960,32165,89,247.6,0.13,fcfs,159.75971188545228
1784003146.5827131,7,40960,32165,84,266.16,0.13,fcfs,159.75971188545228
1784003151.7209992,3,40960,31367,85,240.95,0.13,fcfs,159.84534998734793
1784003151.7209992,4,40960,31367,86,259.83,0.13,fcfs,159.84534998734793
1784003151.7209992,5,40960,31783,89,279.44,0.13,fcfs,159.84534998734793
1784003151.7209992,6,40960,32165,88,250.29,0.13,fcfs,159.84534998734793
1784003151.7209992,7,40960,32165,85,265.33,0.13,fcfs,159.84534998734793
1784003156.857979,3,40960,31367,86,245.11,0.13,fcfs,159.93096631765366
1784003156.857979,4,40960,31367,85,262.76,0.13,fcfs,159.93096631765366
1784003156.857979,5,40960,31783,100,405.89,0.13,fcfs,159.93096631765366
1784003156.857979,6,40960,32165,87,245.92,0.13,fcfs,159.93096631765366
1784003156.857979,7,40960,32165,84,262.36,0.13,fcfs,159.93096631765366
1784003161.987625,3,40960,31367,87,242.11,0.13,fcfs,160.01646041472753
1784003161.987625,4,40960,31367,0,93.5,0.13,fcfs,160.01646041472753
1784003161.987625,5,40960,31783,90,281.54,0.13,fcfs,160.01646041472753
1784003161.987625,6,40960,32165,89,251.43,0.13,fcfs,160.01646041472753
1784003161.987625,7,40960,32165,80,258.18,0.13,fcfs,160.01646041472753
1784003167.119856,3,40960,31367,88,246.25,0.13,fcfs,160.10199760198594
1784003167.119856,4,40960,31367,85,261.53,0.13,fcfs,160.10199760198594
1784003167.119856,5,40960,31783,90,278.56,0.13,fcfs,160.10199760198594
1784003167.119856,6,40960,32165,88,251.7,0.13,fcfs,160.10199760198594
1784003167.119856,7,40960,32165,81,104.49,0.13,fcfs,160.10199760198594
1784003172.2453315,3,40960,31367,0,208.03,0.13,fcfs,160.1874221920967
1784003172.2453315,4,40960,31367,86,266.36,0.13,fcfs,160.1874221920967
1784003172.2453315,5,40960,31783,89,281.52,0.13,fcfs,160.1874221920967
1784003172.2453315,6,40960,32165,0,395.27,0.13,fcfs,160.1874221920967
1784003172.2453315,7,40960,32165,82,257.3,0.13,fcfs,160.1874221920967
1784003177.3739972,3,40960,31367,91,263.78,0.13,fcfs,160.27289995352427
1784003177.3739972,4,40960,31367,87,257.97,0.13,fcfs,160.27289995352427
1784003177.3739972,5,40960,31783,0,103.42,0.13,fcfs,160.27289995352427
1784003177.3739972,6,40960,32165,87,256.16,0.13,fcfs,160.27289995352427
1784003177.3739972,7,40960,32165,82,260.88,0.13,fcfs,160.27289995352427
1784003182.500646,3,40960,31367,88,251.34,0.13,fcfs,160.35834410190583
1784003182.500646,4,40960,31367,89,265.41,0.13,fcfs,160.35834410190583
1784003182.500646,5,40960,31783,86,270.28,0.13,fcfs,160.35834410190583
1784003182.500646,6,40960,32165,88,249.09,0.13,fcfs,160.35834410190583
1784003182.500646,7,40960,32165,82,264.12,0.13,fcfs,160.35834410190583
1784003187.6311483,3,40960,31367,85,239.71,0.13,fcfs,160.4438524723053
1784003187.6311483,4,40960,31367,86,265.4,0.13,fcfs,160.4438524723053
1784003187.6311483,5,40960,31783,80,105.19,0.13,fcfs,160.4438524723053
1784003187.6311483,6,40960,32165,88,255.55,0.13,fcfs,160.4438524723053
1784003187.6311483,7,40960,32165,83,107.85,0.13,fcfs,160.4438524723053
1784003192.7625968,3,40960,31367,0,86.6,0.13,fcfs,160.5293766140938
1784003192.7625968,4,40960,31367,86,261.27,0.13,fcfs,160.5293766140938
1784003192.7625968,5,40960,31783,88,275.91,0.13,fcfs,160.5293766140938
1784003192.7625968,6,40960,32165,88,250.91,0.13,fcfs,160.5293766140938
1784003192.7625968,7,40960,32165,82,269.73,0.13,fcfs,160.5293766140938
1784003197.8910785,3,40960,31367,63,254.31,0.13,fcfs,160.61485130786895
1784003197.8910785,4,40960,31367,87,270.51,0.13,fcfs,160.61485130786895
1784003197.8910785,5,40960,31783,88,279.44,0.13,fcfs,160.61485130786895
1784003197.8910785,6,40960,32165,89,253.0,0.13,fcfs,160.61485130786895
1784003197.8910785,7,40960,32165,83,264.4,0.13,fcfs,160.61485130786895
1784003203.0462852,3,40960,31367,90,251.34,0.13,fcfs,160.70077141920726
1784003203.0462852,4,40960,31367,87,267.23,0.13,fcfs,160.70077141920726
1784003203.0462852,5,40960,31783,89,278.89,0.13,fcfs,160.70077141920726
1784003203.0462852,6,40960,32165,89,257.98,0.13,fcfs,160.70077141920726
1784003203.0462852,7,40960,32165,80,259.12,0.13,fcfs,160.70077141920726
1784003208.1821015,3,40960,31367,87,251.94,0.13,fcfs,160.78636835813523
1784003208.1821015,4,40960,31367,87,263.37,0.13,fcfs,160.78636835813523
1784003208.1821015,5,40960,31783,89,290.41,0.13,fcfs,160.78636835813523
1784003208.1821015,6,40960,32165,88,257.04,0.13,fcfs,160.78636835813523
1784003208.1821015,7,40960,32165,84,266.21,0.13,fcfs,160.78636835813523
1784003213.3102777,3,40960,31367,97,409.93,0.13,fcfs,160.87183796167375
1784003213.3102777,4,40960,31367,88,268.12,0.13,fcfs,160.87183796167375
1784003213.3102777,5,40960,31783,86,270.28,0.13,fcfs,160.87183796167375
1784003213.3102777,6,40960,32165,62,250.03,0.13,fcfs,160.87183796167375
1784003213.3102777,7,40960,32165,85,269.73,0.13,fcfs,160.87183796167375
1784003218.4398847,3,40960,31367,0,99.07,0.13,fcfs,160.9573314110438
1784003218.4398847,4,40960,31367,88,269.01,0.13,fcfs,160.9573314110438
1784003218.4398847,5,40960,31783,81,276.19,0.13,fcfs,160.9573314110438
1784003218.4398847,6,40960,32165,87,250.29,0.13,fcfs,160.9573314110438
1784003218.4398847,7,40960,32165,83,269.73,0.13,fcfs,160.9573314110438
1784003223.6279516,3,40960,31367,85,245.44,0.13,fcfs,161.04379919370015
1784003223.6279516,4,40960,31367,0,259.76,0.13,fcfs,161.04379919370015
1784003223.6279516,5,40960,31783,84,266.42,0.13,fcfs,161.04379919370015
1784003223.6279516,6,40960,32165,87,251.44,0.13,fcfs,161.04379919370015
1784003223.6279516,7,40960,32165,84,269.73,0.13,fcfs,161.04379919370015
1784003228.7583492,3,40960,31367,85,248.34,0.13,fcfs,161.12930581967035
1784003228.7583492,4,40960,31367,86,266.02,0.13,fcfs,161.12930581967035
1784003228.7583492,5,40960,31783,84,271.44,0.13,fcfs,161.12930581967035
1784003228.7583492,6,40960,32165,87,247.32,0.13,fcfs,161.12930581967035
1784003228.7583492,7,40960,32165,87,275.94,0.13,fcfs,161.12930581967035
1784003233.890904,3,40960,31367,85,242.71,0.13,fcfs,161.2148483991623
1784003233.890904,4,40960,31367,86,263.92,0.13,fcfs,161.2148483991623
1784003233.890904,5,40960,31783,85,271.44,0.13,fcfs,161.2148483991623
1784003233.890904,6,40960,32165,17,88.0,0.13,fcfs,161.2148483991623
1784003233.890904,7,40960,32165,85,275.34,0.13,fcfs,161.2148483991623
1784003239.0267367,3,40960,31367,85,246.85,0.13,fcfs,161.30044561227163
1784003239.0267367,4,40960,31367,86,267.51,0.13,fcfs,161.30044561227163
1784003239.0267367,5,40960,31783,84,273.26,0.13,fcfs,161.30044561227163
1784003239.0267367,6,40960,32165,87,255.01,0.13,fcfs,161.30044561227163
1784003239.0267367,7,40960,32165,83,271.82,0.13,fcfs,161.30044561227163
1784003244.1597073,3,40960,31367,86,247.21,0.13,fcfs,161.38599512179692
1784003244.1597073,4,40960,31367,86,263.36,0.13,fcfs,161.38599512179692
1784003244.1597073,5,40960,31783,84,273.54,0.13,fcfs,161.38599512179692
1784003244.1597073,6,40960,32165,87,254.41,0.13,fcfs,161.38599512179692
1784003244.1597073,7,40960,32165,85,278.04,0.13,fcfs,161.38599512179692
1784003249.2999983,3,40960,31367,87,249.57,0.13,fcfs,161.47166663805643
1784003249.2999983,4,40960,31367,87,266.9,0.13,fcfs,161.47166663805643
1784003249.2999983,5,40960,31783,85,275.91,0.13,fcfs,161.47166663805643
1784003249.2999983,6,40960,32165,87,258.59,0.13,fcfs,161.47166663805643
1784003249.2999983,7,40960,32165,86,280.39,0.13,fcfs,161.47166663805643
1784003254.4301567,3,40960,31367,87,248.69,0.13,fcfs,161.55716927846274
1784003254.4301567,4,40960,31367,87,272.55,0.13,fcfs,161.55716927846274
1784003254.4301567,5,40960,31783,86,169.39,0.13,fcfs,161.55716927846274
1784003254.4301567,6,40960,32165,87,258.25,0.13,fcfs,161.55716927846274
1784003254.4301567,7,40960,32165,86,281.55,0.13,fcfs,161.55716927846274
1784003259.5605912,3,40960,31367,10,89.85,0.13,fcfs,161.6426765203476
1784003259.5605912,4,40960,31367,87,272.55,0.13,fcfs,161.6426765203476
1784003259.5605912,5,40960,31783,84,272.33,0.13,fcfs,161.6426765203476
1784003259.5605912,6,40960,32165,89,262.37,0.13,fcfs,161.6426765203476
1784003259.5605912,7,40960,32165,87,282.45,0.13,fcfs,161.6426765203476
1784003264.7032237,3,40960,31367,85,248.97,0.13,fcfs,161.72838706175486
1784003264.7032237,4,40960,31367,88,267.85,0.13,fcfs,161.72838706175486
1784003264.7032237,5,40960,31783,84,278.28,0.13,fcfs,161.72838706175486
1784003264.7032237,6,40960,32165,89,259.75,0.13,fcfs,161.72838706175486
1784003264.7032237,7,40960,32165,87,281.27,0.13,fcfs,161.72838706175486
1784003269.8338823,3,40960,31367,85,242.47,0.13,fcfs,161.81389803886412
1784003269.8338823,4,40960,31367,88,273.77,0.13,fcfs,161.81389803886412
1784003269.8338823,5,40960,31783,85,272.33,0.13,fcfs,161.81389803886412
1784003269.8338823,6,40960,32165,89,260.95,0.13,fcfs,161.81389803886412
1784003269.8338823,7,40960,32165,87,289.52,0.13,fcfs,161.81389803886412
1784003274.9644332,3,40960,31367,87,255.2,0.13,fcfs,161.89940721988677
1784003274.9644332,4,40960,31367,87,271.11,0.13,fcfs,161.89940721988677
1784003274.9644332,5,40960,31783,85,275.03,0.13,fcfs,161.89940721988677
1784003274.9644332,6,40960,32165,87,253.8,0.13,fcfs,161.89940721988677
1784003274.9644332,7,40960,32165,84,269.45,0.13,fcfs,161.89940721988677
1784003280.1024632,3,40960,31367,80,243.08,0.13,fcfs,161.98504105408986
1784003280.1024632,4,40960,31367,89,272.88,0.13,fcfs,161.98504105408986
